CustID,MoB,MaxBalance,PchActiveMths,FinCharges,OnlineTxn,PaytoBalance,OfflinePay,ActiveCards
C#98714500720860,179,182.21,1,1.12,56.99,8.08,0.69,2
C#47032823164119,100,175.78,4,12.23,21.46,27.96,0.72,2
C#57084636178933,125,120.04,1,1.17,65.95,8.36,0.62,2
C#31550176331469,103,154.46,4,50.92,33.87,17.91,2.58,8
C#5802558521154,183,1526.66,9,251.55,46.69,20.13,8.73,4
C#97651714553049,151,1233.31,8,200.88,40.16,17.23,9.94,7
C#79048737390579,169,1427.93,7,176.68,50.91,17.29,8.63,5
C#63659685827691,188,1360.20,8,207.97,52.34,14.95,6.05,3
C#18333657844950,88,244.14,2,14.28,35.62,13.12,1.58,3
C#77020336214695,114,130.97,4,15.46,45.23,26.05,2.00,1
C#22840381413523,114,531.33,1,64.22,39.38,24.88,1.16,8
C#3041554573834,155,258.02,3,29.90,9.96,20.78,36.65,2
C#97684437769389,197,202.79,3,16.85,9.47,21.26,35.91,4
C#49692747886520,114,168.65,2,14.72,33.44,17.52,1.26,2
C#10684519639543,129,406.38,4,38.28,49.44,17.59,2.98,6
C#62039957979545,112,505.37,4,17.32,52.69,16.03,2.20,11
C#29530738544413,193,1735.07,6,164.28,41.66,19.18,6.53,7
C#97527666857514,128,176.18,4,18.60,18.86,21.53,1.06,1
C#62184525378153,113,1089.25,9,239.22,59.93,16.34,7.78,5
C#81356362618427,118,134.65,2,1.27,37.93,10.86,1.24,2
C#34375280322020,152,1204.74,8,288.04,40.45,15.38,6.02,3
C#2071601403028,191,277.32,4,19.26,52.76,27.88,0.87,4
C#63487066434833,100,196.89,3,9.82,55.16,6.19,1.40,3
C#43190813586798,179,225.45,3,12.81,23.34,14.56,0.82,2
C#31589300505393,215,342.79,3,26.73,9.98,25.42,35.32,2
C#46757912367092,126,99.84,2,1.20,55.55,4.06,0.90,2
C#70590689090724,138,252.70,4,8.76,43.83,9.80,1.47,2
C#18807938959786,127,128.34,2,1.35,40.12,14.08,0.92,2
C#51139277134542,200,236.04,3,20.02,12.89,26.17,30.17,2
C#53174372005893,236,213.90,8,11.63,31.57,72.48,6.06,3
C#12194536601400,144,252.37,2,0.93,25.42,24.39,1.54,4
C#33522739319751,252,318.20,9,9.35,44.35,103.12,9.90,4
C#22798847661749,105,93.92,3,16.82,60.57,13.00,1.35,2
C#5872387690334,126,164.05,3,15.53,52.45,26.09,1.77,2
C#77730892404582,161,129.21,1,1.08,57.85,9.14,1.00,2
C#9889598568683,113,136.92,1,0.78,44.89,8.96,0.69,3
C#39598528601417,168,226.70,3,16.89,22.06,15.61,0.97,2
C#30133861752153,132,111.39,2,1.20,49.29,8.66,0.52,3
C#5237895730988,189,283.76,4,30.08,15.30,25.42,43.63,3
C#16601974568217,160,112.04,2,1.23,59.63,15.96,1.37,2
C#95703617182694,198,210.26,9,15.01,52.52,87.58,7.48,3
C#59111039356392,130,130.71,2,2.05,36.45,8.67,0.93,3
C#49260126123064,99,88.43,2,11.47,38.51,27.35,1.12,2
C#53726578227356,164,348.27,8,9.96,53.20,49.49,5.59,3
C#28495432280612,163,149.60,2,1.23,37.34,11.76,0.60,2
C#16484691189785,117,118.77,2,1.24,59.94,7.82,0.99,2
C#25951613083302,160,1009.46,8,211.44,32.72,19.95,5.07,6
C#30869292298185,192,273.39,5,16.34,8.15,18.85,31.71,2
C#47655121279204,158,218.65,3,19.55,26.35,16.79,1.21,2
C#32597739262760,157,198.94,3,4.85,33.61,19.97,1.97,2
C#47446480337244,147,2020.40,3,209.53,30.06,14.18,10.92,5
C#32794565335407,133,200.91,3,11.16,34.41,15.78,0.67,1
C#96408564378596,111,172.15,2,11.40,62.09,22.15,1.76,2
C#20296481888227,120,180.00,4,18.10,45.79,20.73,1.89,1
C#90088118067315,104,276.99,4,40.28,41.78,22.64,2.42,9
C#45860896698774,112,193.78,5,32.84,49.69,17.09,1.74,7
C#77996726959060,206,262.15,4,21.87,15.46,21.45,38.30,3
C#2508993665710,127,276.84,3,19.32,33.79,30.68,2.15,2
C#57025168972327,100,135.08,2,0.61,40.55,14.42,1.28,2
C#4189794815938,249,1320.09,9,292.85,34.44,15.91,5.01,3
C#92971093377070,117,157.08,2,13.16,61.30,13.74,1.03,2
C#86616234901851,88,94.73,1,1.35,23.61,12.04,0.77,2
C#94643919199670,112,122.06,5,21.41,47.27,22.78,2.17,2
C#17428057713818,143,77.69,1,0.74,30.97,7.33,1.04,3
C#72109154757487,137,208.24,3,12.34,34.43,12.78,1.15,2
C#27009576509944,159,196.47,9,13.69,42.11,52.03,7.53,4
C#62397471071912,148,229.39,2,9.31,26.26,29.15,1.92,2
C#54724497452481,57,157.80,2,1.20,58.24,10.43,0.92,3
C#28568306830157,142,244.62,2,24.92,74.03,22.22,1.62,3
C#35678370121312,141,135.60,2,1.03,43.30,16.91,0.59,1
C#408395090829,99,214.60,1,15.45,33.54,13.65,1.96,3
C#55676701120583,142,310.52,5,23.93,7.77,34.40,40.51,2
C#1289411195744,170,205.02,2,17.42,52.52,23.47,0.66,2
C#69133216408946,116,90.40,1,0.69,32.42,10.28,0.77,2
C#18243460619891,101,252.02,1,24.15,61.98,19.80,2.01,2
C#42526515113865,178,118.64,1,1.01,37.09,9.76,0.64,1
C#5350128196016,47,345.43,3,45.62,53.85,12.55,2.16,2
C#87776438409088,58,121.36,2,2.88,47.38,9.22,1.70,1
C#95466485989498,140,2589.63,10,285.35,28.35,23.42,8.23,2
C#61290663964662,211,134.40,1,1.38,59.44,7.52,0.89,1
C#94584402092748,118,148.45,2,6.70,56.52,25.53,1.60,3
C#54760482123968,192,178.51,2,16.15,67.42,20.87,1.28,3
C#7530698709629,174,332.49,4,11.93,11.10,33.40,37.81,3
C#5592237879404,78,457.06,3,63.50,29.63,11.72,4.34,8
C#72989750136244,124,383.21,4,41.67,32.35,15.66,2.02,10
C#34043722266377,134,481.94,3,42.81,64.55,20.60,1.81,10
C#90011503231223,149,326.80,4,11.82,50.44,16.01,1.04,1
C#75161717273338,159,113.65,4,15.15,48.48,11.82,0.82,2
C#47330773187002,224,110.11,1,1.06,45.46,6.31,1.08,2
C#7831144518080,122,122.55,2,1.07,46.08,12.33,0.69,2
C#78074631901575,204,1529.41,7,204.49,48.20,17.54,6.35,5
C#84405215830858,66,259.07,3,25.27,9.89,23.02,46.36,3
C#57856078619231,126,145.79,3,14.18,58.49,18.65,2.07,0
C#9383071047949,106,128.19,2,1.39,34.18,11.27,0.57,3
C#90153946135798,155,120.08,3,13.40,39.19,13.39,1.70,2
C#97199990289909,219,185.89,4,15.11,16.48,25.64,38.12,3
C#2979383826227,151,289.52,12,17.79,47.65,46.46,7.17,3
C#34914108521708,109,114.43,1,1.30,24.84,11.70,0.70,2
C#33087148863112,232,1727.37,10,118.48,40.02,17.65,15.34,3
C#90485250440873,163,356.92,5,70.33,34.73,16.75,3.01,9
C#81313388480693,163,445.02,4,42.35,41.41,11.51,3.96,11
C#69309367289923,72,172.18,2,1.08,45.57,5.54,0.87,3
C#41045652218831,182,493.73,3,62.55,38.29,27.11,1.11,4
C#77897244070120,98,76.12,1,1.39,21.03,10.82,0.93,3
C#6696459473129,86,212.34,3,14.17,49.91,27.64,1.21,1
C#55813011853989,158,237.58,6,7.98,18.93,103.61,6.27,3
C#60550618683560,120,394.16,5,43.10,49.49,20.56,2.27,11
C#34975736976991,133,418.55,8,14.14,62.76,82.82,5.58,2
C#47390110699690,142,466.09,4,53.57,69.39,28.02,2.83,8
C#8215063551521,139,177.80,4,11.12,55.84,19.95,1.56,3
C#59332327951839,138,438.12,5,52.64,52.12,20.18,2.82,6
C#38003171853755,202,419.06,4,15.34,10.04,23.15,39.95,2
C#84440408452149,66,259.99,4,5.50,54.32,12.56,1.81,3
C#21785768552663,153,285.17,5,29.75,4.50,26.69,24.56,4
C#78736802605953,82,114.87,1,1.48,37.68,9.99,1.04,1
C#18375304251645,151,131.92,2,1.35,3.47,8.05,0.85,2
C#8174177222874,161,107.65,2,1.50,49.14,12.81,0.70,2
C#27965771900826,230,476.47,7,19.59,37.45,59.50,8.01,3
C#12222263921273,207,265.47,3,24.75,7.29,22.26,41.29,4
C#49981616428489,85,109.73,2,0.58,35.04,11.93,1.37,1
C#85555059058503,75,121.42,3,0.76,44.93,13.72,0.69,1
C#642326669446,114,256.29,4,10.70,27.46,16.57,0.96,1
C#11086752716181,132,205.70,5,16.71,62.18,21.13,1.42,2
C#41426661474518,142,354.66,3,15.49,30.35,8.53,1.49,3
C#17847046774757,196,55.61,1,0.56,68.19,7.48,1.45,2
C#34299234325800,213,1775.46,9,266.57,63.82,10.71,5.65,5
C#257596178054,95,133.26,3,13.11,53.86,8.71,1.48,2
C#88401582924804,128,107.86,2,1.10,51.39,14.76,1.13,2
C#62756601831892,82,443.32,3,39.55,37.31,12.15,2.49,13
C#39749182842076,186,109.88,2,1.12,36.67,11.23,0.65,2
C#74068645265967,158,217.70,4,18.93,14.91,17.27,1.71,1
C#91372705906693,134,286.37,3,19.22,32.98,15.69,1.92,2
C#26680934604178,110,524.16,4,58.10,31.30,25.23,2.54,5
C#15053956330875,234,143.42,4,18.17,8.42,22.30,43.69,3
C#66208639794279,91,295.71,3,9.63,54.68,23.49,1.51,2
C#91066787263254,136,174.85,3,17.44,67.26,20.02,1.93,1
C#69282864664950,215,148.78,2,24.17,9.86,14.97,41.21,3
C#93664986784910,141,267.88,2,17.16,32.32,17.63,1.53,3
C#35164134857140,196,95.59,3,8.30,88.51,15.40,1.27,3
C#48979085696795,77,187.60,3,13.28,45.33,10.63,1.79,3
C#29787281641299,86,419.37,2,24.86,10.52,13.96,39.58,2
C#71199367693592,74,206.05,2,17.01,30.82,16.38,1.48,1
C#2869151409984,151,150.29,3,14.08,73.41,23.03,1.28,2
C#62867475184593,208,240.38,4,22.80,8.82,16.69,30.76,5
C#58841037442010,134,343.95,4,18.49,4.44,26.18,30.59,3
C#1677886053423,70,174.09,2,1.72,36.28,7.82,0.83,2
C#42706823099865,262,232.53,9,12.52,60.76,71.37,4.21,4
C#38615526102745,187,93.98,3,16.71,38.42,12.28,1.58,3
C#62906809552405,151,1981.08,7,276.95,44.87,7.46,11.33,6
C#47691299208617,114,165.68,2,12.97,40.98,19.40,1.48,3
C#47286704874018,251,274.87,5,13.26,37.79,78.77,9.63,2
C#74681096532875,83,112.93,1,1.88,59.17,10.57,1.27,2
C#15652919301276,103,230.12,8,13.84,33.45,56.55,4.88,2
C#66548614650062,117,141.92,4,20.03,49.75,24.38,1.44,2
C#9167806507486,88,57.10,2,0.98,52.57,7.55,0.65,1
C#44715816671459,278,419.02,4,17.59,17.49,24.60,47.78,3
C#46951502875397,151,186.75,3,17.74,32.90,9.91,2.30,2
C#6556523091751,185,190.08,3,18.87,12.25,15.97,41.33,3
C#52118705234600,163,320.26,12,16.24,27.51,71.64,5.75,4
C#93849543895856,111,177.10,2,17.08,48.30,24.90,1.50,2
C#15364270008181,159,217.44,3,21.53,10.54,21.97,38.58,4
C#29928167763255,53,148.55,2,1.66,51.69,9.03,0.88,3
C#78206020063612,146,107.70,1,1.76,65.73,15.51,0.95,2
C#39099458307570,230,348.21,5,15.86,15.42,28.91,66.02,3
C#76458010791115,23,121.66,1,16.86,46.46,22.15,1.19,2
C#46223277343529,212,99.24,2,1.19,29.86,7.12,0.97,2
C#40842536897891,90,214.22,3,18.87,59.52,21.57,1.48,2
C#6965827044942,195,257.21,2,18.60,51.81,13.86,2.09,1
C#44424819904740,144,299.81,1,11.56,63.31,15.42,1.03,3
C#27796104069765,184,294.37,3,12.05,23.89,25.38,1.79,2
C#29236795160614,139,365.22,12,16.87,26.28,51.84,7.11,3
C#23605538443490,80,277.47,3,10.48,45.17,10.86,1.79,2
C#6580115818110,104,166.60,4,8.95,64.65,15.19,0.96,3
C#21980449484217,145,522.53,2,28.40,33.13,12.73,2.33,5
C#21531334903439,100,97.56,1,0.89,29.96,10.28,1.14,3
C#47069181055603,104,136.31,3,11.96,45.54,25.44,1.28,2
C#84378830843969,122,135.91,2,1.71,53.69,7.92,1.36,2
C#78928525453130,167,182.05,3,24.26,50.58,6.40,1.13,2
C#15570464907838,179,151.35,2,13.44,67.88,23.14,1.48,1
C#1548007387922,89,257.53,4,58.76,58.00,29.34,2.34,10
C#49713899048485,115,262.63,5,15.44,59.25,19.66,1.99,3
C#76183338511522,82,390.72,4,39.14,47.76,12.50,2.53,5
C#9188437648359,119,265.15,2,38.48,33.89,13.77,2.01,11
C#63258158735818,105,227.61,4,2.81,51.91,5.59,2.00,2
C#13225264517261,97,170.94,4,33.61,15.43,28.71,37.57,4
C#63863734973612,109,202.53,3,29.12,6.92,26.12,56.18,3
C#53516784813655,231,229.90,12,10.74,30.46,67.75,2.31,3
C#93835885983727,159,409.21,5,48.29,60.42,17.22,2.40,9
C#41792487115860,166,460.66,4,17.40,33.22,20.01,2.72,7
C#2064877716646,94,234.54,3,11.29,39.92,25.86,1.60,3
C#47996560597198,175,153.36,1,15.54,48.75,19.13,1.21,3
C#20776203070533,148,306.03,8,14.56,59.57,75.79,8.51,4
C#47190291590104,94,130.91,1,1.03,48.83,8.94,0.75,3
C#42207525748994,102,83.86,2,23.46,34.38,17.21,1.08,3
C#7148423143916,148,121.71,2,18.25,44.04,17.74,2.24,2
C#97028001381076,126,252.29,4,11.47,49.85,20.04,1.41,3
C#13497932561673,215,1958.21,6,231.21,44.96,15.52,6.66,6
C#43717388740150,155,213.42,2,16.35,10.66,30.28,34.12,2
C#8410536489815,123,97.07,1,1.31,47.45,8.56,1.11,1
C#18810478524456,89,236.50,3,14.52,44.93,10.76,1.56,2
C#47830307335542,212,430.50,8,12.15,31.58,89.35,8.48,2
C#15736967670706,217,249.14,3,29.99,11.28,34.11,40.87,3
C#59210726030761,160,343.36,5,33.62,50.27,25.46,2.03,6
C#30746890702899,125,466.03,2,17.90,12.70,20.80,32.91,3
C#29327748032391,238,260.52,2,8.65,24.87,41.26,3.82,3
C#40898890789626,155,486.78,5,21.79,11.32,27.30,13.80,4
C#45271057145497,209,162.89,3,25.92,8.81,21.96,42.71,5
C#91195111658433,206,1363.64,3,232.49,39.41,12.97,6.78,4
C#14738365128544,194,570.73,8,260.12,43.85,14.39,8.27,8
C#79699878443510,169,272.03,6,7.30,35.71,54.96,5.34,3
C#94303414261579,115,105.72,2,1.61,38.21,8.40,0.90,1
C#61227178206815,120,221.09,2,11.52,68.56,21.13,2.23,2
C#30389722964093,151,246.79,3,15.19,56.95,19.60,1.57,3
C#90180851251624,147,66.92,1,0.98,40.28,12.72,0.61,2
C#8905565841416,139,132.45,3,15.87,69.92,10.59,1.99,3
C#47502322133546,123,385.04,5,13.63,6.20,11.05,56.50,3
C#82430401262136,189,402.81,12,8.69,25.80,45.71,1.57,3
C#83755784018484,177,224.74,3,8.02,46.98,3.42,1.85,2
C#77415367836083,126,185.94,2,11.72,30.37,22.57,1.30,4
C#53132725330009,182,240.80,3,15.01,72.32,14.16,1.99,2
C#14810158914065,215,217.39,15,12.42,35.88,51.08,6.92,4
C#95876515678470,87,268.75,4,22.79,12.32,7.53,39.91,4
C#93849666320414,120,225.15,4,20.41,45.00,28.68,1.68,1
C#17628647536507,141,253.45,5,19.80,12.40,15.89,46.32,4
C#8680022446984,135,296.34,4,55.34,47.48,21.02,0.87,5
C#56103645574215,127,188.49,2,13.10,22.41,20.64,1.55,1
C#91537011401533,82,126.50,3,17.79,57.10,16.28,0.91,2
C#42924606462362,226,241.04,4,9.64,10.02,25.15,38.93,5
C#39599192087030,179,1055.12,10,221.58,45.60,19.38,8.55,5
C#31123615750447,147,136.22,1,1.33,51.43,6.97,0.79,2
C#56069224730501,91,124.14,1,1.11,55.40,4.85,0.78,3
C#10228190663376,131,204.55,3,17.53,31.20,12.18,1.36,2
C#4150439001697,169,2232.97,8,352.67,66.46,19.49,6.86,4
C#26955069045501,183,255.71,4,17.18,17.09,34.58,23.09,3
C#60490876854223,125,171.26,3,14.49,35.03,18.78,1.65,2
C#36200715221315,229,215.54,4,19.04,11.42,13.75,42.12,5
C#39923742119634,126,170.12,2,10.01,53.92,18.79,1.69,2
C#42031258631425,102,142.09,3,14.58,57.07,27.42,1.69,1
C#99167360757209,103,44.89,2,1.14,43.73,13.58,1.08,2
C#74587361055720,130,158.97,1,0.99,45.20,6.31,0.91,3
C#91717154966562,126,1633.91,10,233.57,41.07,20.31,6.39,5
C#73245328775499,180,354.99,8,11.06,59.82,102.32,5.03,1
C#19397717791442,189,1570.91,7,128.33,49.70,14.52,8.70,5
C#69731065299053,191,338.79,9,15.45,60.78,56.99,5.32,2
C#6712458025743,232,328.74,13,12.31,41.75,93.00,7.11,2
C#7925759408568,167,1476.39,8,257.15,50.24,18.03,7.86,6
C#58103774893411,159,2210.78,7,229.48,54.19,14.89,4.15,6
C#58516379349198,92,265.97,3,23.21,50.73,23.52,1.24,2
C#35701705523407,149,230.57,11,12.55,32.84,63.08,3.22,4
C#5540843615554,109,246.92,3,10.25,44.47,13.96,0.93,1
C#98491284501316,111,208.81,2,11.53,49.63,10.29,0.97,1
C#33481461007338,94,205.28,3,11.94,43.29,22.87,1.68,2
C#40841928588475,294,226.26,4,19.12,6.42,25.12,40.55,2
C#70367340268205,23,237.94,3,12.95,37.18,23.91,1.47,2
C#94841820891524,164,237.35,2,12.26,51.22,24.53,2.05,3
C#90947765218319,87,101.49,4,8.23,58.74,20.42,1.36,3
C#19226966966284,270,342.85,2,22.60,9.98,7.58,31.13,2
C#67824601837929,153,296.54,3,48.41,49.44,14.45,1.88,5
C#41492267271421,95,122.53,2,1.30,36.67,9.93,1.34,4
C#53746171658601,118,153.85,3,15.83,48.88,16.98,0.91,3
C#47114000158391,98,299.29,5,53.94,35.38,17.91,2.84,11
C#88458842279259,145,212.68,2,12.11,54.67,15.03,1.68,2
C#39882015773543,120,136.79,1,1.31,47.61,12.20,1.27,2
C#8620629140664,134,155.29,4,19.62,67.13,26.63,1.90,2
C#52563093352946,202,1965.75,9,239.88,40.51,14.77,7.34,6
C#1304329732048,132,279.33,7,18.41,35.64,44.64,7.93,3
C#91745814837154,145,330.39,4,57.59,57.24,25.56,2.35,9
C#20662547908482,153,88.94,1,1.78,45.43,13.72,0.77,1
C#31978690833528,220,199.72,9,11.93,29.67,51.77,4.89,3
C#77616225675557,116,289.88,4,18.74,11.96,28.71,26.87,4
C#43775789730115,142,68.57,1,1.48,33.34,15.45,1.14,2
C#97956805285790,171,200.69,3,11.93,53.48,24.71,1.04,1
C#8613655245587,281,326.66,4,5.77,10.50,12.78,38.42,3
C#7608603951384,223,82.84,1,1.77,40.00,12.95,0.95,2
C#46865405515146,221,957.44,9,97.49,59.75,12.79,6.73,9
C#68547287528780,174,222.87,5,12.10,17.88,22.61,60.44,4
C#40055592185179,87,275.79,4,18.30,35.82,24.43,1.43,3
C#68959613630499,156,187.88,3,18.69,16.05,21.78,32.89,4
C#98771943553626,138,276.07,4,15.09,15.30,25.07,43.99,3
C#38459537441155,86,220.14,2,15.05,49.30,26.04,1.52,2
C#79923853748710,249,417.31,7,9.28,22.27,87.30,7.62,3
C#77410517565204,167,96.38,5,24.66,10.21,25.03,13.59,3
C#27816999352528,142,123.66,1,0.81,40.92,11.33,0.78,2
C#80046536398521,77,458.90,3,35.16,50.01,26.17,3.15,7
C#49660795753729,136,175.34,2,15.68,52.03,28.97,0.97,1
C#51109092561965,131,28.59,1,0.83,39.78,9.60,1.29,3
C#89305569816323,145,180.02,3,7.35,68.62,21.92,1.41,2
C#3260183027001,95,556.10,5,39.73,51.05,20.61,2.73,12
C#72019734575902,154,270.48,3,13.14,43.30,24.38,1.05,3
C#70003946008837,111,1495.44,10,209.22,25.36,14.25,5.19,5
C#17056325469845,156,126.19,3,7.54,20.99,15.27,1.83,1
C#18581593212141,289,313.95,5,8.84,31.31,85.82,5.36,2
C#43409152845235,105,180.61,2,17.40,34.46,20.48,1.21,2
C#22390300418515,173,287.22,4,19.81,11.71,25.17,29.76,5
C#16299733152277,163,401.30,4,18.42,13.59,24.94,45.52,1
C#88604160186483,80,115.96,2,1.35,48.73,10.75,0.65,4
C#478325323535,81,297.49,3,13.26,48.10,22.35,2.47,1
C#70697848316599,50,246.02,3,13.26,34.58,26.40,1.08,1
C#15951259559831,109,136.87,2,1.35,50.91,11.80,1.49,2
C#44426808023748,40,232.53,2,23.00,58.52,21.19,2.01,8
C#26064783441613,121,465.46,4,29.48,51.91,26.35,1.92,4
C#4564958736362,122,168.82,3,6.81,77.59,26.00,1.20,3
C#40845463327767,63,148.89,2,1.46,48.65,11.24,0.94,2
C#76803529297330,95,1527.29,6,64.13,31.41,15.00,8.14,5
C#50402313174029,241,231.65,3,25.62,8.74,11.42,64.68,4
C#84174363822630,217,396.73,11,12.10,53.50,64.01,3.59,2
C#62352363342608,204,327.94,5,26.34,12.19,25.27,30.64,4
C#55839600727753,146,386.11,12,16.23,21.68,74.20,8.78,4
C#79426346013890,101,91.39,2,1.04,64.54,13.76,0.80,2
C#54825854593535,175,353.21,8,10.15,22.63,62.73,5.78,4
C#92397569648369,112,200.89,5,14.93,25.89,22.71,1.25,1
C#7326709557280,193,351.33,5,15.97,12.77,30.05,29.27,3
C#30512312807642,151,1145.06,11,195.50,62.50,18.46,6.36,4
C#55612658184756,129,281.86,4,7.89,81.77,25.11,1.34,3
C#41821248369547,94,253.14,4,20.78,30.39,22.79,0.74,1
C#99082186471069,146,232.97,4,16.44,47.89,21.69,1.02,2
C#76472528668559,110,99.51,1,1.42,50.04,10.85,1.13,2
C#2187847336326,135,106.83,1,0.97,34.15,14.98,0.57,2
C#56331166215630,180,177.65,7,16.72,49.48,40.11,3.24,4
C#86912305342773,142,242.22,2,21.63,29.55,13.91,1.08,1
C#3498741513888,65,202.53,2,10.04,37.07,20.73,1.67,2
C#7928589364800,199,211.45,4,12.22,77.13,11.21,1.51,2
C#56758162138295,119,393.20,3,52.01,50.92,19.50,2.70,8
C#57430521134532,63,87.82,1,1.07,43.62,11.49,0.83,3
C#27156799806249,133,378.49,4,37.84,31.85,21.65,2.81,10
C#53238187429526,137,286.89,3,12.75,56.68,14.48,1.68,3
C#57023582731839,76,271.02,3,9.59,36.64,29.30,1.20,2
C#86730382223838,130,388.45,7,13.88,34.91,64.07,3.10,4
C#98166134908249,176,1406.95,3,288.10,38.05,12.99,9.36,6
C#31825299832003,116,381.19,9,6.17,39.98,74.62,4.34,3
C#68379117726394,101,259.67,5,51.50,58.43,27.51,2.36,6
C#70088301517386,157,262.22,3,13.78,14.09,26.37,43.66,2
C#6164797707791,131,192.39,5,10.80,57.74,19.70,1.82,2
C#3656466669841,166,1705.03,8,235.77,46.04,14.99,6.26,4
C#44826888256419,79,145.26,2,7.26,70.80,15.41,2.01,2
C#34552233775505,198,215.11,8,19.95,51.11,64.86,7.45,3
C#59290699576212,184,304.27,4,21.94,13.35,29.30,26.80,3
C#5589318022865,47,241.76,3,11.11,57.16,18.60,1.56,2
C#11104628713880,86,218.10,4,8.95,39.43,28.90,1.65,2
C#6484573428704,140,46.80,2,0.83,41.04,8.45,0.96,3
C#18503059915772,124,361.93,1,25.36,10.26,25.01,70.42,3
C#14147787339785,134,208.48,3,25.15,10.86,24.41,42.97,4
C#24114039951667,78,190.58,2,10.68,51.92,21.50,1.70,2
C#9894098332613,120,308.51,4,11.62,32.87,17.03,2.00,2
C#12988692448920,155,322.58,3,50.27,46.19,10.88,2.58,8
C#46521981024383,248,250.33,10,11.49,48.54,89.72,5.56,3
C#58934202486976,147,97.63,2,6.52,64.11,27.60,1.31,2
C#65103564530901,130,155.88,4,27.62,12.63,16.82,39.21,2
C#9678206769483,145,341.72,13,11.81,31.56,26.49,5.71,5
C#88346456814460,274,126.79,11,10.43,49.59,38.65,2.52,3
C#59228750629731,258,378.42,9,17.28,24.62,78.50,7.87,4
C#40958151696437,168,218.16,8,8.06,13.73,39.77,4.81,3
C#15589098216003,114,204.14,4,57.91,71.33,15.10,1.35,9
C#77778676151937,58,1332.58,8,200.33,60.89,18.90,6.16,6
C#96382683598211,220,184.99,2,12.39,49.97,24.16,1.45,2
C#97496518101153,162,211.67,3,12.22,24.07,20.72,2.16,2
C#98740290214996,132,367.82,9,12.40,50.72,30.60,9.06,3
C#50187264789719,245,1529.80,8,272.17,37.02,12.65,6.01,4
C#98953033521720,115,384.80,8,15.42,50.45,93.65,7.70,3
C#92263448908528,84,126.20,3,15.29,50.70,12.12,1.97,2
C#47983519837161,166,497.09,4,38.69,44.82,27.02,3.15,6
C#77243841417834,248,219.76,12,11.72,46.38,62.26,5.46,3
C#17406079190808,131,173.96,4,15.09,36.64,19.27,1.28,2
C#74497987205930,80,82.91,2,1.59,26.86,8.35,0.79,1
C#96552948723367,146,102.40,1,1.09,61.10,10.50,0.72,3
C#58755282691931,108,329.95,3,14.75,41.97,14.47,1.58,2
C#40545832571802,143,164.67,4,7.70,43.30,14.68,1.92,2
C#76164426241956,94,172.26,3,9.96,25.72,20.85,1.40,3
C#41379998949502,126,37.39,1,0.81,36.14,12.37,0.95,3
C#39088008291980,242,165.24,4,13.91,36.16,87.62,6.37,2
C#15210592558209,119,256.12,5,26.79,5.87,25.29,31.59,3
C#69998024689497,153,186.69,4,14.83,78.48,17.46,1.94,2
C#57789041381285,184,310.53,12,10.62,43.32,61.37,6.74,4
C#99719348628415,127,233.00,4,8.72,36.14,22.09,2.06,2
C#40210480219614,114,296.55,13,8.44,37.04,38.99,4.75,4
C#39834137387954,108,1399.25,16,194.77,51.12,10.93,12.98,6
C#86760802916178,136,1631.11,4,331.16,36.64,23.26,7.47,5
C#81085126396386,118,316.93,4,22.80,29.70,13.95,2.13,8
C#75834479055062,152,1239.85,4,330.97,57.77,13.99,7.26,7
C#78536067462605,97,429.44,6,38.55,40.23,11.37,1.67,6
C#78454353908690,178,272.14,3,12.20,50.15,20.13,0.64,1
C#17810584176588,119,213.22,2,11.03,37.31,19.93,0.99,2
C#33788376180147,136,211.02,2,14.93,44.28,15.04,1.82,3
C#62565217300857,125,536.92,5,31.07,70.80,22.73,3.48,9
C#71160200185174,160,240.14,4,11.57,14.36,30.30,46.17,4
C#76091401160215,116,284.48,3,9.46,57.95,23.18,1.84,2
C#14088427477459,102,249.96,3,15.89,50.92,12.25,1.55,2
C#12513621363363,207,246.81,14,9.38,44.84,46.10,7.12,3
C#42228967679171,102,385.02,4,39.51,20.58,18.80,2.70,7
C#66901776736951,116,238.74,4,16.65,34.69,18.77,1.91,2
C#59309078891934,164,388.33,4,11.70,10.45,23.25,15.02,4
C#14958109744988,139,185.52,4,6.54,62.80,9.47,1.10,2
C#58481222585884,86,117.40,2,1.23,27.95,8.74,0.69,3
C#88741895762499,119,193.58,2,12.23,50.45,14.89,1.56,3
C#89650059364657,128,231.81,3,10.82,37.96,28.91,1.98,2
C#31518642145166,244,278.27,5,24.45,9.05,17.43,27.11,2
C#18841125683431,215,232.68,5,16.16,12.04,26.22,28.48,3
C#45102494941110,79,300.23,4,18.90,12.38,18.19,46.73,3
C#43529658357214,185,154.41,2,1.00,41.78,6.79,0.63,2
C#6852185688809,230,278.92,9,14.80,56.30,75.27,6.28,2
